ssn|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
443-64-9983|33340e3c5cf7c05f49ba3f7e73f2185e|2024-07-11|01:19:28|1720675168|gas_transport|17.22|1|fraud_Huels-Nolan|41.606297|-77.037427
443-64-9983|b66a7f98a820518eba6c9c5db6a7badd|2024-07-11|01:09:45|1720674585|grocery_pos|22.73|1|fraud_Hudson-Ratke|40.320145|-78.10976
443-64-9983|a6d04d2b34d872981e44ca8df8f6412e|2024-07-11|00:36:59|1720672619|gas_transport|316.24|1|fraud_Kutch, Hermiston and Farrell|40.648099|-78.440863
443-64-9983|6837bcbed621f207e882e145da21bc91|2024-07-11|01:57:12|1720677432|grocery_pos|307.7|1|fraud_Schamberger-O'Keefe|40.668215|-77.263524
443-64-9983|c822e9edd4169304b0ebdfad03c26857|2024-07-11|21:53:19|1720749199|grocery_pos|318.11|1|fraud_Huel, Hammes and Witting|41.091944|-77.686298
443-64-9983|a3b6c1c5d497828227f40ed55261c829|2024-07-12|16:31:38|1720816298|shopping_net|328.86|1|fraud_Romaguera, Cruickshank and Greenholt|41.704292|-78.051383
443-64-9983|423883c35588f65f6b9936cf9e035725|2024-07-12|22:46:06|1720838766|shopping_net|306.73|1|fraud_Schumm PLC|40.160133|-77.036538
443-64-9983|ab3abda5bec3272e1d30c2ca7acad9b4|2024-07-12|22:27:20|1720837640|misc_net|900.95|1|fraud_Bogisich-Homenick|40.719125|-77.036189
443-64-9983|382e51052197aae9453748d8925cecf0|2024-07-11|23:45:18|1720755918|grocery_pos|782.94|1|fraud_Heidenreich PLC|41.522947|-77.905487
443-64-9983|d5cd01c90b13dfb812e319bdd2d78368|2024-07-12|22:56:53|1720839413|misc_pos|49.62|1|fraud_McDermott-Rice|40.510385|-78.856767
443-64-9983|b991230f747409fac62a1c9dd2f0590b|2024-07-12|23:44:47|1720842287|shopping_net|1137.85|1|fraud_Mosciski, Ziemann and Farrell|41.628062|-76.996446
443-64-9983|eb59e9846652293cc13b13dcc1bb6a96|2024-07-12|23:34:02|1720841642|misc_net|937.16|1|fraud_Kuphal-Bartoletti|40.749353|-78.559936
443-64-9983|0eadeab85b518452ef0443d42eb540d0|2024-07-11|23:12:57|1720753977|grocery_pos|825.24|1|fraud_Goldner, Kovacek and Abbott|39.951854|-78.191793
443-64-9983|2154fcdfe8d21ba86c995e8b77223717|2024-07-12|16:42:12|1720816932|entertainment|616.93|1|fraud_Heaney-Marquardt|41.015941|-78.603347
443-64-9983|ce8e826fee94ec0ebd087517b19804e6|2021-11-17|10:48:50|1637164130|misc_pos|60.49|0|fraud_Cremin, Hamill and Reichel|39.889788|-77.197571
443-64-9983|fb75bba064d6fbda9fbd50353e0bb3b6|2021-04-11|04:47:45|1618130865|grocery_pos|75.35|0|fraud_Strosin-Cruickshank|40.014208|-77.866875
443-64-9983|1482b8b91c9dbc6ff0e35b661aa5302d|2020-08-09|08:28:51|1596976131|gas_transport|64.21|0|fraud_Mraz-Herzog|41.560724|-78.64298
443-64-9983|1449be091b29dc04de9ccad925005477|2021-05-10|11:40:28|1620661228|grocery_pos|45.59|0|fraud_Miller-Hauck|39.982414|-77.630321
443-64-9983|eb9de72c4a7df0d7109724fa95d60dc4|2021-12-17|03:00:00|1639728000|shopping_net|61.05|0|fraud_Lemke-Gutmann|41.444557|-77.185777
443-64-9983|5c7f30dc88026dfa452f41016ccf047f|2022-02-16|11:20:46|1645028446|shopping_net|64.09|0|fraud_Boyer-Reichert|41.300153|-78.346471
443-64-9983|4c52082f3549e896f4a23f4530a60429|2020-06-05|08:03:01|1591358581|gas_transport|94.44|0|fraud_Zieme, Bode and Dooley|40.071158|-77.511845
443-64-9983|9a45613612a5f6c72bd3780797573281|2022-07-18|05:22:43|1658136163|shopping_pos|65.06|0|fraud_Turner and Sons|41.426744|-77.337491
443-64-9983|166d8ad035fc69965b4f7924e8915e99|2020-08-30|02:35:10|1598769310|gas_transport|77.36|0|fraud_Bartoletti-Wunsch|39.77792|-78.689422
443-64-9983|c4162af47625539c59ff2a8e25ab1954|2022-05-30|04:43:55|1653900235|shopping_pos|46.97|0|fraud_Willms, Kris and Bergnaum|40.078377|-77.267254
443-64-9983|27dcc22ad672ea31f32b771170ad6528|2021-02-18|07:48:52|1613652532|grocery_pos|71.76|0|fraud_Koepp-Parker|41.035944|-78.121475
443-64-9983|e776495037d6a2ab5ea2d7f64b7130de|2021-07-15|08:55:36|1626353736|misc_net|70.55|0|fraud_Hamill-Daugherty|40.838017|-77.968986
443-64-9983|68a35f0cbd8ed8b0df68577142bb1ae7|2020-12-06|06:22:02|1607253722|grocery_pos|71.94|0|fraud_Hudson-Ratke|39.969123|-78.882116
