ssn|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
167-48-5821|e39ba1e883abb3fc0ecf71caffec8333|2022-05-11|02:54:25|1652252065|gas_transport|18.1|1|fraud_Stroman, Hudson and Erdman|36.250043|-98.26532
167-48-5821|5380df328cce67af1bc233586d02f1b7|2022-05-11|01:49:08|1652248148|grocery_pos|17.44|1|fraud_Lockman Ltd|36.167126|-97.68615
167-48-5821|6587890d5309e7cfb61a1eb8b3bd7810|2022-05-11|03:46:52|1652255212|gas_transport|303.11|1|fraud_Streich, Hansen and Veum|36.967173|-98.260121
167-48-5821|096d5f18d6f68d65f5e423495cbd927e|2022-05-12|23:02:41|1652410961|food_dining|340.08|1|fraud_Lesch, D'Amore and Brown|35.59913|-98.544479
167-48-5821|50bc6d591a90123bd08b7d3014a1f95e|2022-05-12|22:50:41|1652410241|shopping_pos|1148.1|1|fraud_Quitzon, Green and Bashirian|35.331137|-98.481694
167-48-5821|817f33cee48e019f0414139d0511b304|2022-05-11|23:58:24|1652327904|grocery_pos|840.72|1|fraud_Kiehn-Emmerich|35.530866|-97.288868
167-48-5821|4d61af8902d7e86cfd813867b6a3dec5|2022-05-12|23:50:58|1652413858|shopping_net|111.1|1|fraud_Kuhic LLC|35.535784|-98.481843
167-48-5821|e975ff62675c76844b66a5b5c32bae6a|2022-04-28|06:52:19|1651143139|shopping_net|35.43|0|fraud_Schmeler, Bashirian and Price|36.24688|-98.145875
167-48-5821|b6e52211d37bc9ea2f699b6eadd95d19|2022-10-01|01:42:25|1664602945|entertainment|64.71|0|fraud_Hoppe, Harris and Bednar|36.925843|-98.029416
167-48-5821|16cde37d8ce1adb29de55c9465dc0cc6|2021-03-30|04:21:28|1617092488|grocery_pos|73.57|0|fraud_Rau and Sons|36.298727|-98.876897
167-48-5821|7136438bf5dde7259a625056f241eff4|2021-09-30|03:30:59|1632987059|misc_pos|45.32|0|fraud_Christiansen-Gusikowski|36.886476|-98.135641
167-48-5821|85492fbcd932fea8ee7432a6c9d1d701|2022-05-14|03:26:40|1652513200|shopping_net|70.47|0|fraud_Fisher Inc|36.764642|-96.935605
167-48-5821|6ba9cb41260ca0ab5b32a7106a2324f1|2020-07-23|08:06:08|1595505968|gas_transport|63.64|0|fraud_Schaefer, Maggio and Daugherty|35.841727|-97.300085
167-48-5821|72c260699d427216b2dd6f28695166eb|2021-08-21|10:43:18|1629556998|misc_net|87.94|0|fraud_Nader-Heller|36.616181|-98.130379
167-48-5821|c52e3508acad8127d64be8d1f9a6822d|2021-01-08|08:45:31|1610113531|grocery_pos|40.78|0|fraud_Hackett-Lueilwitz|37.137257|-98.897038
167-48-5821|085401cdfdd68a07e3064ebcd17f966b|2022-08-14|08:46:29|1660481189|shopping_pos|54.93|0|fraud_Mayert Group|36.873804|-97.89156
167-48-5821|bbd2256aa371388e0fa9c1ca948fe7cb|2020-07-27|04:10:55|1595837455|gas_transport|74.39|0|fraud_Rodriguez Group|35.76661|-97.403536
167-48-5821|6c3f084ac2bf06193c3f35d5aafdd0da|2020-02-19|06:27:40|1582111660|gas_transport|66.62|0|fraud_Erdman-Kertzmann|36.366776|-97.290208
167-48-5821|6998f61ae73f90de0857f20b2b1fb088|2020-08-05|11:34:51|1596641691|gas_transport|50.79|0|fraud_Eichmann, Bogan and Rodriguez|36.236774|-98.313407
167-48-5821|90c76918b68174d6ae2a2118bf8fa0f9|2022-08-29|07:52:57|1661773977|shopping_pos|56.58|0|fraud_Nitzsche, Kessler and Wolff|36.992228|-97.758314
167-48-5821|4852823c6a77a3e16c1e79e868ff00d7|2021-06-13|00:59:51|1623560391|misc_net|31.42|0|fraud_Zemlak Group|35.704442|-97.959329
167-48-5821|7aae9833352f4748b7f1d61c87c4077e|2020-10-23|06:11:14|1603447874|gas_transport|64.9|0|fraud_Christiansen, Goyette and Schamberger|35.312936|-98.004528
167-48-5821|d4000eae31bd33e7eb7fe0e7e40667dd|2022-05-02|02:57:43|1651474663|shopping_net|62.6|0|fraud_Hills-Witting|35.885369|-98.542221
167-48-5821|c8222167662b149c49466a8631419a0f|2022-03-27|11:09:41|1648393781|shopping_net|49.67|0|fraud_Heathcote, Yost and Kertzmann|37.255255|-98.771931
167-48-5821|114cfb29354d7c66a53bb2ec1fd6a9c9|2020-08-20|08:02:40|1597924960|gas_transport|72.16|0|fraud_Lind, Huel and McClure|35.716513|-97.898345
167-48-5821|6a742efa1fc1af67550d7dc832ba63cc|2020-05-02|05:16:06|1588410966|gas_transport|62.0|0|fraud_Kutch LLC|35.400556|-97.49641
167-48-5821|0aba082a44406e7b122d52b0cd4ff595|2020-06-08|06:55:23|1591613723|gas_transport|53.42|0|fraud_Streich, Hansen and Veum|36.442397|-98.244076
