ssn|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
603-45-6914|98fd2384379b32e04362a3316013415a|2021-06-21|00:49:46|1624250986|grocery_pos|8.29|1|fraud_Rutherford-Mertz|39.420072|-80.906989
603-45-6914|757c15c6f0228bd38f2cdf4d703d5307|2021-06-21|03:06:34|1624259194|gas_transport|316.07|1|fraud_Conroy-Cruickshank|39.187574|-81.122521
603-45-6914|ccdbf2f1dd3887557cb24d4f5c047959|2021-06-22|23:12:17|1624417937|misc_net|792.75|1|fraud_Klocko LLC|38.965504|-81.485123
603-45-6914|a7c233c65264aa14b04ca76ca531b4ce|2021-06-22|23:30:18|1624419018|shopping_net|875.34|1|fraud_Kuhic, Bins and Pfeffer|39.894613|-80.891309
603-45-6914|15944f0640cbe1517523e4ab2747f1b7|2021-06-22|23:10:18|1624417818|shopping_net|1167.72|1|fraud_Mosciski, Ziemann and Farrell|39.103789|-81.619332
603-45-6914|21a16bb493b5c5c8ad2624ad79676588|2021-06-22|22:37:10|1624415830|shopping_net|1380.48|1|fraud_Predovic Inc|39.879573|-81.12665
603-45-6914|872640e9f3256a257194cf55d35d9bbb|2021-06-22|23:11:15|1624417875|shopping_pos|932.78|1|fraud_Botsford Ltd|39.717398|-80.871586
603-45-6914|6ba0e9ec88f9c62720836aa2381aee93|2021-06-21|22:58:56|1624330736|misc_net|933.43|1|fraud_Herman, Treutel and Dickens|38.545912|-81.860511
603-45-6914|8c271c665aa3bca9c47dbe04245462da|2021-06-22|23:09:57|1624417797|shopping_net|992.85|1|fraud_Stamm-Witting|39.177046|-81.316872
603-45-6914|ad28a76c063e2c664c78bb2c03442a06|2021-06-22|22:09:56|1624414196|shopping_net|820.75|1|fraud_Kassulke PLC|39.972185|-81.240251
603-45-6914|b4f156dcbfdcea64198b17177cc65c31|2020-11-16|00:40:44|1605505244|grocery_pos|67.46|0|fraud_Koepp-Witting|39.907121|-79.972041
603-45-6914|f2d931b0bd33f33b68dc89aa7cafe878|2020-12-19|01:06:11|1608357971|grocery_pos|66.37|0|fraud_Koepp-Witting|39.022055|-80.786127
603-45-6914|ae37825d8a25d793b217c2daf3fcf0fa|2022-06-19|10:17:14|1655648234|shopping_pos|74.53|0|fraud_Bernhard, Grant and Langworth|38.632076|-80.802924
603-45-6914|1850ca3b058f78a78c2d538542b67a62|2020-08-09|02:14:46|1596953686|grocery_pos|69.14|0|fraud_O'Keefe-Hudson|38.703615|-79.915281
603-45-6914|5f9466008c72e0e575dad3ce72f4afe8|2022-06-16|04:28:05|1655368085|shopping_pos|74.29|0|fraud_Jewess LLC|39.060183|-80.156912
603-45-6914|0c633cfa21c91a4bed3ad2e243ba05d8|2021-05-08|01:58:13|1620453493|misc_pos|67.71|0|fraud_Herzog Ltd|38.83227|-79.94591
603-45-6914|73c0594e08af064f9e712f365a9af706|2021-05-19|04:34:18|1621413258|misc_pos|75.4|0|fraud_Christiansen-Gusikowski|39.128858|-81.236847
603-45-6914|db923643991a7199cd668b8ffc189d85|2020-08-31|01:00:46|1598850046|grocery_pos|61.71|0|fraud_Deckow-O'Conner|39.934331|-81.071694
603-45-6914|1566fe3dc431d500e04f71698566adcf|2021-01-01|05:53:44|1609498424|grocery_pos|81.79|0|fraud_Schamberger-O'Keefe|38.815605|-80.297546
603-45-6914|6c819c6c7c56fd81e1961155018c9e48|2020-06-05|09:31:31|1591363891|grocery_net|63.21|0|fraud_Wuckert-Walter|40.049999|-81.217608
