ssn|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
352-69-6095|998b9782b17d6f0742070e38274b9021|2024-03-30|03:26:46|1711783606|misc_net|11.66|1|fraud_Bednar Group|35.958181|-120.888421
352-69-6095|f6cdc90131119332fd84a496266f823b|2024-03-30|01:15:02|1711775702|shopping_net|8.33|1|fraud_Rempel Inc|36.206287|-119.796936
352-69-6095|f31e0a2af219e9384c21b0c6343c4314|2024-03-30|01:22:03|1711776123|gas_transport|355.3|1|fraud_Tillman, Dickinson and Labadie|35.841157|-120.569843
352-69-6095|92c073823e77bc11335c05bb6a10258c|2024-03-30|02:09:08|1711778948|grocery_pos|327.59|1|fraud_Schumm, Bauch and Ondricka|36.584635|-120.881012
352-69-6095|bf91c5b7ac35153d82b081de1527f635|2024-03-30|02:59:12|1711781952|grocery_pos|865.68|1|fraud_DuBuque LLC|35.181928|-119.639204
352-69-6095|e23ae23bdf111a9b2ad6406dea708eb7|2024-03-30|05:38:33|1711791513|gas_transport|932.34|1|fraud_Olson, Becker and Koch|35.111936|-118.986008
352-69-6095|e99e8bdea0aac2b4f3375c294ea22cb3|2024-03-30|01:37:54|1711777074|shopping_pos|798.19|1|fraud_Swaniawski, Lowe and Robel|36.823374|-120.498976
352-69-6095|e177881aefd64548d3d1f7216365d6ae|2024-03-31|23:35:55|1711942555|kids_pets|975.5|1|fraud_Romaguera, Wehner and Tromp|35.893138|-119.726237
352-69-6095|3c723077aa33df0f9e65385b75157565|2024-03-31|23:21:28|1711941688|kids_pets|496.91|1|fraud_Lubowitz-Walter|36.001573|-120.576942
352-69-6095|2b0b9a919ada30f18d87591c4dbf97de|2024-03-31|23:33:02|1711942382|entertainment|13.67|1|fraud_Abshire PLC|36.613008|-119.598843
352-69-6095|20daaf7fe3073a3b86747e71967fc39c|2024-03-31|22:39:33|1711939173|kids_pets|16.83|1|fraud_Lubowitz-Walter|35.82981|-119.681919
352-69-6095|cc21a74df577d4b88e8c04cb8680a704|2024-03-31|22:50:45|1711939845|personal_care|18.66|1|fraud_Friesen-Ortiz|35.173345|-119.502859
352-69-6095|8cf114172e1421620aa75bb0706e0e40|2024-03-31|19:09:47|1711926587|shopping_pos|21.02|1|fraud_Hudson-Grady|35.851257|-120.433871
352-69-6095|4aac7261b9eaabb5a0936fe98059596c|2024-03-31|22:26:37|1711938397|health_fitness|19.41|1|fraud_Jacobi Inc|36.639319|-119.266287
352-69-6095|a86bb97f153cc860ac43ea02255235cc|2024-03-31|23:35:08|1711942508|health_fitness|18.31|1|fraud_Mante, Luettgen and Hackett|36.614203|-119.217382
352-69-6095|54c0b035a05c6b7bdb48fd8d25a5b042|2021-08-13|08:48:45|1628858925|misc_net|59.68|0|fraud_Rippin, Kub and Mann|36.27586|-120.687638
352-69-6095|706f5e59745b9da63b74a8a77be74db0|2020-02-09|09:21:47|1581258107|gas_transport|49.44|0|fraud_Friesen-Stamm|36.465665|-119.084872
352-69-6095|5ddac8aaef90c549fa5ee146b3b2a3f7|2020-11-18|03:44:19|1605689059|grocery_net|57.97|0|fraud_Hills-Olson|35.731498|-120.420471
352-69-6095|7feec9488ceeb5e3e82755dc365826b3|2021-03-13|04:32:32|1615627952|grocery_pos|70.42|0|fraud_Schumm, Bauch and Ondricka|36.110342|-120.450144
352-69-6095|42348d17432742d346284df7657c576f|2020-10-06|09:46:57|1601992017|gas_transport|34.26|0|fraud_Schaefer, Maggio and Daugherty|35.570458|-119.704233
352-69-6095|3142a600f4b9b2cb531a7c11350f09c3|2020-10-28|08:22:43|1603887763|gas_transport|72.12|0|fraud_Bartoletti-Wunsch|36.017208|-119.934612
352-69-6095|afee5517840741717b237458798e4a75|2021-08-24|11:38:48|1629819528|misc_net|62.83|0|fraud_Volkman Ltd|35.944251|-120.821385
352-69-6095|ab78f874284f9d5b39d7548a025fc51d|2021-06-27|02:42:14|1624776134|grocery_pos|73.98|0|fraud_Hudson-Ratke|34.98569|-120.537922
352-69-6095|b7a274a7edb0572010952cc08404fa88|2020-05-10|02:46:08|1589093168|gas_transport|37.54|0|fraud_Schaefer, Maggio and Daugherty|36.698399|-119.53589
352-69-6095|5fe17cf53e7ea9c5a94f2f2a4362542a|2020-12-04|07:55:41|1607086541|grocery_net|46.1|0|fraud_Swaniawski, Bahringer and Ledner|35.147341|-119.929386
352-69-6095|eedf25e5b22ab8e16d5e958950bc0bd6|2021-03-18|10:45:02|1616078702|grocery_pos|54.79|0|fraud_Miller-Hauck|35.022468|-119.663439
352-69-6095|f32abc2e0a44c9fd786e7c40e6c5d3a8|2021-07-14|05:33:52|1626255232|misc_net|60.8|0|fraud_Kuphal-Bartoletti|36.725016|-120.890723
352-69-6095|567ae777748dc12ad961bdde8eafc197|2020-02-25|05:07:34|1582625254|gas_transport|78.0|0|fraud_Emard Inc|35.063484|-120.448239
352-69-6095|67c61a5bb037088edd1a2e7f3a2c30bf|2021-02-12|11:55:45|1613148945|grocery_pos|99.85|0|fraud_Rau and Sons|35.947775|-119.219973
352-69-6095|13eb969d1ba1765bc18ab3e0bc52d4de|2020-04-11|11:10:51|1586617851|gas_transport|92.86|0|fraud_Olson, Becker and Koch|35.072036|-120.597753
352-69-6095|6902dc6459009d90f8bf1abd154d753c|2020-04-05|04:38:48|1586075928|gas_transport|40.14|0|fraud_Reilly, Heaney and Cole|35.668492|-119.599971
352-69-6095|d0950bf410ced1fb1a097f15c10dec86|2020-10-24|05:38:57|1603532337|gas_transport|66.52|0|fraud_Eichmann, Bogan and Rodriguez|35.469024|-120.273855
352-69-6095|6a873f8c7e48fa24feb17971e8bee413|2020-10-02|00:32:30|1601613150|gas_transport|78.84|0|fraud_Emard Inc|35.640105|-120.621901
352-69-6095|e5311be95bb2f7e92e2e2ddb44adca68|2020-07-05|02:53:56|1593932036|gas_transport|45.67|0|fraud_Eichmann, Bogan and Rodriguez|35.005183|-120.664613
352-69-6095|b43f3ada6a2a9b55db6f140111a5918a|2021-06-28|10:08:46|1624889326|grocery_pos|51.55|0|fraud_Kiehn-Emmerich|36.916451|-120.569599
352-69-6095|7db7ced5c6ee8f608ac2a3e190cd0419|2021-06-18|07:53:52|1624017232|grocery_pos|78.17|0|fraud_Goldner, Kovacek and Abbott|36.661108|-119.790929
352-69-6095|4d411d28f8a053e0e1fd136c0e0aa3a9|2021-04-01|01:10:56|1617253856|grocery_pos|39.47|0|fraud_Schumm, Bauch and Ondricka|36.415471|-119.188057
352-69-6095|7922ef5a550edca6d6868a8e8bbe68aa|2021-02-21|06:16:20|1613906180|grocery_pos|69.86|0|fraud_Cole PLC|35.131544|-118.986804
352-69-6095|1744c72b6a3c021ef4e9be14e3574309|2021-06-25|07:45:50|1624621550|grocery_pos|38.03|0|fraud_O'Keefe-Hudson|36.70249|-119.499432
352-69-6095|891540ff447f835b35db627dc5e3e6e3|2021-05-20|00:25:13|1621484713|grocery_pos|52.65|0|fraud_Hackett-Lueilwitz|34.980242|-120.699951
352-69-6095|eb42e55b48efd71d51bdb75fd0345014|2020-03-11|09:24:33|1583933073|gas_transport|59.4|0|fraud_Conroy-Cruickshank|36.140046|-120.344802
352-69-6095|154ad46bcc2f8ef09fef5a32736da11c|2020-12-11|06:59:53|1607687993|grocery_net|41.19|0|fraud_Dicki Ltd|35.927097|-120.848107
352-69-6095|c3ec405856bef5bbe53db639f3877116|2021-09-02|09:39:07|1630589947|misc_net|42.71|0|fraud_Ruecker Group|36.599918|-119.828512
352-69-6095|d9e0e77f7af5641028b2c493305e04e3|2020-08-01|01:32:03|1596259923|gas_transport|68.95|0|fraud_Luettgen PLC|36.143577|-119.7365
352-69-6095|7a6fe95067d6bf79d7749cbf73419594|2021-02-11|01:44:24|1613025864|grocery_pos|57.11|0|fraud_Kiehn-Emmerich|36.77396|-119.265728
352-69-6095|33f5b2d25a82179f4b8c6242cd3b3cbe|2020-06-22|04:46:59|1592815619|gas_transport|60.69|0|fraud_Robel, Cummerata and Prosacco|35.146397|-120.315836
352-69-6095|c472b1ec2f6db7658244ba4ffcca312d|2021-03-31|04:36:03|1617179763|grocery_pos|37.13|0|fraud_Lockman Ltd|35.029003|-119.462104
352-69-6095|f68d914f9bdc14e6eab2f86b69c2f0e3|2021-04-05|11:43:13|1617637393|grocery_pos|85.63|0|fraud_Bogisich Inc|35.185222|-120.467856
352-69-6095|13978d93ea80e268b35aa5d9eeddfa66|2021-08-31|03:38:26|1630395506|misc_net|57.81|0|fraud_Bednar Group|36.436057|-120.912734
352-69-6095|07e34dd075b455b7c7b6104a6a6f9e97|2020-05-06|01:43:18|1588743798|gas_transport|72.71|0|fraud_Streich, Hansen and Veum|35.50177|-119.620302
352-69-6095|257e079123337a72ea7de0a44e9b16ad|2020-11-27|11:56:04|1606496164|grocery_net|75.57|0|fraud_Gutmann Ltd|36.775964|-119.209962
352-69-6095|6e24ca1f56669d7a775a76c9e267fa5b|2020-01-09|04:35:36|1578562536|gas_transport|71.07|0|fraud_Emard Inc|35.337835|-120.602668
352-69-6095|577fe07d4b0fd313ddc85e5f91d3bad3|2020-05-25|08:27:41|1590409661|gas_transport|37.15|0|fraud_Connelly, Reichert and Fritsch|35.59654|-120.916066
352-69-6095|f1755b6975df0d791a645e276410218f|2020-01-16|01:46:17|1579157177|gas_transport|71.63|0|fraud_Conroy-Cruickshank|36.95834|-120.048165
352-69-6095|884863157b9678336a7c845c8523faee|2021-07-05|05:24:16|1625477056|grocery_pos|72.14|0|fraud_Lockman, West and Runte|36.535056|-119.521129
352-69-6095|4435e629621c05cf4295228739764451|2021-05-23|09:09:58|1621775398|grocery_pos|69.83|0|fraud_Wolf Inc|36.691142|-119.192253
352-69-6095|e71ccd00e327d518051a6dbcd0fdba6a|2021-06-10|09:38:54|1623332334|grocery_pos|39.84|0|fraud_Kuhic Inc|36.86783|-120.510509
352-69-6095|00a73449c0c58c5999a03940d95db0dd|2020-05-11|08:01:08|1589198468|gas_transport|49.46|0|fraud_Robel, Cummerata and Prosacco|35.601496|-119.728076
352-69-6095|4224418d906e25216e3f520657ab5bcd|2020-11-01|05:59:44|1604228384|grocery_net|62.12|0|fraud_Ferry, Reichel and DuBuque|36.143351|-119.38513
352-69-6095|2350f5884c6be56ef0ef860766a2c03d|2021-01-30|02:36:32|1611992192|grocery_pos|40.33|0|fraud_Hudson-Ratke|35.7303|-120.393331
352-69-6095|5ca0df3634c6d62cbd9eaa45772ce104|2021-08-24|07:37:45|1629805065|misc_net|42.14|0|fraud_Donnelly PLC|35.475948|-120.63367
352-69-6095|d92fef930b669c5c50467fb1130eabb6|2020-01-17|07:14:43|1579263283|gas_transport|46.96|0|fraud_Kutch LLC|36.886167|-120.761841
352-69-6095|dcae20f4c73bcb3171146532c5dcaf01|2021-08-16|06:26:50|1629109610|misc_net|51.01|0|fraud_Hamill-Daugherty|35.33547|-119.204505
352-69-6095|51e02f26add9ef4e70808740a9974fce|2021-03-31|02:54:04|1617173644|grocery_pos|78.57|0|fraud_Bauch-Raynor|36.949795|-119.572664
