ssn|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
568-92-0313|125401f62ad14ed87b551cee804cf7e0|2020-04-18|02:07:32|1587190052|misc_net|8.54|1|fraud_Kris-Weimann|32.86902|-106.863165
568-92-0313|469accd642980451a9cc64af4507838a|2020-04-17|03:49:20|1587109760|grocery_pos|296.91|1|fraud_Bailey-Morar|31.876966|-105.946105
568-92-0313|bc49d8cd7d009d42f895f78f422e1f3b|2020-04-17|07:59:07|1587124747|grocery_pos|254.94|1|fraud_Kilback LLC|33.173261|-105.947483
568-92-0313|0ba2900543a3a57a469665ea275ab16e|2020-04-17|02:06:06|1587103566|grocery_net|303.5|1|fraud_Tromp, Kerluke and Glover|31.865486|-105.944022
568-92-0313|721ed31afaa30578ba4e9163d7e9beee|2020-04-17|01:52:34|1587102754|grocery_pos|905.07|1|fraud_Osinski, Ledner and Leuschke|32.609234|-106.006979
568-92-0313|a6c5543e638327a44fe720153b6e46ac|2020-04-18|01:51:23|1587189083|misc_net|821.91|1|fraud_Huel-Langworth|31.830071|-107.310505
568-92-0313|88da74fa1b33ed6d159778c7b9d10d92|2020-04-18|23:28:58|1587266938|shopping_net|7.27|1|fraud_Gerlach Inc|32.161226|-106.943477
568-92-0313|b9cb373954d6cb6a43f6f47b95292eb0|2020-04-18|23:47:01|1587268021|shopping_net|921.41|1|fraud_Kuhic, Bins and Pfeffer|31.621979|-106.789447
568-92-0313|8dc03ae8e24d3e749092a941a6ab9279|2020-04-18|15:12:31|1587237151|kids_pets|769.12|1|fraud_Swift PLC|32.055252|-107.066601
568-92-0313|75bdc2f0c4461280372410fc857e7633|2020-04-18|23:24:27|1587266667|entertainment|1131.68|1|fraud_Lind-Buckridge|31.820151|-106.550893
568-92-0313|2982bd6ed40399040cac5aa47c505244|2020-04-18|22:37:31|1587263851|shopping_net|886.96|1|fraud_Stanton, Jakubowski and Baumbach|31.719723|-106.924409
568-92-0313|072458aac8634f880d9a74a1d62c5ef4|2020-04-18|23:24:26|1587266666|shopping_pos|1160.09|1|fraud_Beier-Hyatt|33.089819|-107.046559
568-92-0313|1f728a028168f77cd8c196c7a24fa01d|2020-04-18|22:25:48|1587263148|misc_pos|801.01|1|fraud_Roberts-Beahan|32.411297|-105.946891
568-92-0313|a9e3a1914551202ffc2c6ac311bb4d31|2020-04-18|22:09:04|1587262144|shopping_net|441.46|1|fraud_Hills-Witting|32.121349|-106.897684
568-92-0313|00110e5c82b17dfaa9136eba8ebaf45a|2020-04-18|22:20:03|1587262803|shopping_net|18.78|1|fraud_Labadie, Treutel and Bode|32.346095|-106.323724
060-04-6050|2346520ff32bc72903e7f0b0df55f265|2020-09-03|09:59:05|1599141545|grocery_pos|11.28|1|fraud_Rutherford-Mertz|37.855206|-84.208624
060-04-6050|643ffe39e6a729211084aa9341c5627c|2020-09-03|01:06:23|1599109583|grocery_pos|5.78|1|fraud_Bradtke PLC|37.720838|-85.455295
060-04-6050|2aeff5255b34ea0087b952e31da0ba91|2020-09-03|00:07:48|1599106068|gas_transport|296.0|1|fraud_Corwin-Collins|37.257242|-85.611027
060-04-6050|0c1fd97a4f40464a5814bca30bb1cc7d|2020-09-03|05:52:18|1599126738|gas_transport|306.32|1|fraud_Raynor, Feest and Miller|38.358633|-85.085231
060-04-6050|6ff7f45c46051a8fe7d8627c9de438de|2020-09-04|23:19:43|1599275983|shopping_net|769.71|1|fraud_Labadie, Treutel and Bode|38.98206|-84.03788
060-04-6050|ff238a4f50c4d6cb5dcfeeeaad1ce38a|2020-09-04|22:31:32|1599273092|shopping_net|783.49|1|fraud_Kuhic LLC|37.273087|-85.848425
060-04-6050|edd720f1047f7e3014394f7c92d85361|2020-09-04|23:00:12|1599274812|misc_net|920.17|1|fraud_Ruecker Group|38.760135|-84.873265
060-04-6050|9263e2bb94a60832b7d9252b8ec0ba28|2020-09-04|23:37:59|1599277079|shopping_pos|867.8|1|fraud_Macejkovic-Lesch|38.302322|-84.432047
060-04-6050|97d1dc5e72892b110eda9cd922571bd8|2020-09-04|23:13:59|1599275639|shopping_pos|1000.58|1|fraud_Baumbach, Hodkiewicz and Walsh|37.408935|-84.866661
060-04-6050|b577701588da964da5d108f1d82ddc3d|2020-09-04|23:19:03|1599275943|shopping_net|1179.62|1|fraud_Heathcote LLC|38.952183|-85.754642
060-04-6050|2d364b96219a27fb8c2e17af9adc4b43|2020-09-04|22:55:37|1599274537|shopping_net|1124.49|1|fraud_Kihn, Abernathy and Douglas|37.48526|-85.151697
060-04-6050|9e03865cfe4ef89e90a31a948492a9dc|2020-09-04|22:24:06|1599272646|misc_net|766.69|1|fraud_Schmitt Ltd|38.801845|-85.004099
060-04-6050|26a4e7c32648271c230180ef7f4a31ec|2020-09-04|23:34:35|1599276875|shopping_net|898.68|1|fraud_Lemke-Gutmann|38.426719|-84.489217
060-04-6050|af95d3691cc4179ffa8eefa461a4564c|2020-02-20|10:19:22|1582211962|gas_transport|92.47|0|fraud_Bins-Rice|38.695413|-85.365866
060-04-6050|a8c912eea92169b22e30bcdfa0af2efd|2020-07-26|10:12:24|1595772744|gas_transport|53.57|0|fraud_Huels-Nolan|37.237026|-85.820006
060-04-6050|8ab09599cacf7e7a8cd726e5e803721b|2020-01-01|06:11:03|1577877063|gas_transport|36.47|0|fraud_Lind, Huel and McClure|37.13259|-85.474108
060-04-6050|176d4f85d465fea7ea19ea97525a93d5|2020-01-25|08:35:37|1579959337|gas_transport|65.33|0|fraud_Christiansen, Goyette and Schamberger|38.252088|-85.468274
060-04-6050|aee47c35322ac267bfc8562f27ea17fc|2021-02-11|01:08:30|1613023710|grocery_pos|53.03|0|fraud_DuBuque LLC|38.054041|-84.788035
060-04-6050|225dc5768c499cbd66c177666d918c3b|2020-10-31|01:00:14|1604120414|grocery_net|76.35|0|fraud_Rowe-Vandervort|38.410459|-85.064189
060-04-6050|19282c23e80466b9162ec05fa0fe31f9|2021-01-23|01:39:56|1611383996|grocery_pos|73.95|0|fraud_Goldner, Kovacek and Abbott|38.039355|-85.188915
060-04-6050|a080d912b00695fafe6e482ff7d092d2|2020-05-22|02:15:44|1590128144|gas_transport|64.87|0|fraud_Mraz-Herzog|38.763331|-84.481656
060-04-6050|271578da017c6a7ec6cb081c42a8a804|2020-09-26|02:45:22|1601102722|gas_transport|46.55|0|fraud_Kutch, Hermiston and Farrell|37.915821|-84.738856
060-04-6050|fd64f2817dfd5604c0a56605721e428a|2020-03-09|03:52:34|1583740354|gas_transport|62.39|0|fraud_Reilly, Heaney and Cole|38.866976|-85.666579
060-04-6050|c92c1e08f0d42eb98747dd2d20c20f12|2020-02-03|01:07:02|1580710022|gas_transport|58.16|0|fraud_Kling Inc|37.233133|-84.437786
060-04-6050|b847ac5ab823cf335b6e7367ad7e1db1|2020-10-27|05:54:35|1603792475|grocery_net|63.58|0|fraud_Kling-Grant|38.764192|-84.283265
060-04-6050|a79739b239064954d86f5c6c6fca73e2|2020-03-01|08:39:29|1583069969|gas_transport|40.08|0|fraud_Robel, Cummerata and Prosacco|37.742724|-85.830316
060-04-6050|eaceb7f51f8b70f39aa2408abcbf2d21|2020-02-19|05:40:45|1582108845|gas_transport|44.98|0|fraud_Olson, Becker and Koch|37.052715|-85.599683
060-04-6050|f18ac875e02d90888dcf08436f76a55d|2020-12-12|00:48:01|1607752081|grocery_net|68.04|0|fraud_Cummings Group|38.883332|-84.780893
060-04-6050|ee1426cbe38d0c6e2851e9db3389e1b1|2020-10-28|03:10:18|1603869018|grocery_net|55.93|0|fraud_Spinka Inc|38.103379|-83.990162
060-04-6050|b9d11bb622394c83efbb8d4dd7776e8e|2020-07-31|11:08:39|1596208119|gas_transport|58.47|0|fraud_Huels-Nolan|38.097757|-85.291196
060-04-6050|d1eebcb0658302d527c2cbebc64ba257|2021-01-08|01:11:32|1610086292|grocery_pos|49.6|0|fraud_Kuhic Inc|38.063295|-84.64847
060-04-6050|05f71d9e4239a0e8ff5d9c4eeb82b1c6|2020-10-03|07:18:23|1601723903|gas_transport|65.69|0|fraud_Corwin-Collins|37.590237|-84.749171
060-04-6050|5c616101fd34f83943f2334edfa97868|2020-09-13|08:09:06|1599998946|gas_transport|38.67|0|fraud_Bartoletti-Wunsch|38.942807|-85.06726
060-04-6050|e0ce06ea1b4150b6270d6ceb33db9ba4|2020-06-23|06:04:01|1592906641|gas_transport|43.55|0|fraud_Parisian and Sons|37.348688|-85.312842
060-04-6050|b3a69fac697324db6ec65acdd5fcc76a|2020-11-27|10:43:04|1606491784|grocery_net|65.23|0|fraud_Funk Group|38.191378|-85.763176
060-04-6050|b960ad1b418a25bd2ae574e5f292c24e|2020-12-19|07:19:57|1608380397|grocery_net|51.51|0|fraud_Runolfsson and Sons|38.826237|-84.630024
060-04-6050|e09a84abab6c22e62b89d7d4095d8bea|2020-05-24|07:09:12|1590318552|gas_transport|57.06|0|fraud_Stroman, Hudson and Erdman|37.15096|-84.050722
060-04-6050|c97e9d054f7f77c892c42a2ba0f55af9|2020-08-08|01:26:07|1596864367|gas_transport|87.6|0|fraud_Parisian and Sons|38.599697|-84.108028
060-04-6050|68e1ae70bd4393c0696b5951e6956bba|2020-08-21|01:22:05|1597987325|gas_transport|40.4|0|fraud_Kling Inc|37.712692|-85.69593
060-04-6050|66c114b5b5318fa7dfbab0616e8cfbe2|2020-11-22|05:33:13|1606041193|grocery_net|105.57|0|fraud_Johnston, Nikolaus and Maggio|37.542583|-84.414484
060-04-6050|65b2ced3d43f81f5329f797ab0b9b5b0|2020-09-15|04:41:59|1600159319|gas_transport|50.29|0|fraud_Conroy-Cruickshank|37.479339|-84.423146
060-04-6050|1cf2de3aaaaef99f0efcaf0c3dbc9188|2020-03-19|11:41:26|1584632486|gas_transport|55.85|0|fraud_Emard Inc|38.598925|-84.924986
060-04-6050|8d3d7cc898ad26ee792bfcc8321b008c|2020-03-07|03:28:13|1583569693|gas_transport|65.97|0|fraud_Schaefer, McGlynn and Bosco|37.098497|-84.069282
060-04-6050|3912e5f875193bbd86c83c1320302464|2020-09-13|07:02:55|1599994975|gas_transport|73.84|0|fraud_Sporer Inc|37.131927|-84.210089
060-04-6050|d81e08ff6da1a18f7121bedf54d7cf42|2020-09-25|11:13:38|1601046818|gas_transport|40.24|0|fraud_Cummings LLC|38.841731|-84.645712
060-04-6050|4cd9855be3b9f2d8713c45668bb73742|2020-07-05|03:33:08|1593934388|gas_transport|58.0|0|fraud_Bernhard Inc|37.527111|-84.411882
060-04-6050|0dbf7cb85e07abd000f47ae83715151c|2020-12-05|04:21:45|1607160105|grocery_net|46.21|0|fraud_Pfeffer LLC|37.102043|-84.325426
060-04-6050|6bdc8f85a9f27d0ab700abe323f01a3b|2020-03-07|03:26:30|1583569590|gas_transport|67.37|0|fraud_Kutch LLC|38.037117|-85.255781
060-04-6050|865468b5fa462647fbfae654f137c72c|2020-07-13|08:53:31|1594644811|gas_transport|64.4|0|fraud_Bins-Rice|37.381958|-85.169628
060-04-6050|4a1f528acec8c7746fe9d4100a320ea0|2020-08-17|08:58:34|1597669114|gas_transport|40.2|0|fraud_Eichmann, Bogan and Rodriguez|38.455865|-84.706041
060-04-6050|21aaae6a3ed74aaa1d50016329a5b103|2020-06-28|06:23:55|1593339835|gas_transport|86.96|0|fraud_Erdman-Kertzmann|38.39796|-84.33177
060-04-6050|f3671bfdb3a7f7e3f1857bd9d3be71d6|2020-09-19|03:17:03|1600499823|gas_transport|48.66|0|fraud_Schaefer, Maggio and Daugherty|38.716605|-85.570889
060-04-6050|49c88e6ba449dfed50171f6f8baa5455|2020-11-08|02:40:32|1604821232|grocery_net|62.13|0|fraud_Shields Inc|38.521856|-85.324421
060-04-6050|b7f4512192a72aef14668b94a9613197|2021-01-01|01:54:36|1609484076|grocery_pos|48.51|0|fraud_O'Keefe-Hudson|38.171434|-84.440448
060-04-6050|d0d2b176b38aee1a4cabdc5e9edd9627|2020-07-16|08:38:45|1594903125|gas_transport|55.17|0|fraud_Corwin-Collins|37.849317|-84.033254
060-04-6050|dcbed85fd621d5a121795ae4a4e30680|2020-05-05|09:51:55|1588686715|gas_transport|55.49|0|fraud_Kutch, Hermiston and Farrell|38.542417|-84.14076
060-04-6050|54f33d343918dba42f28e9aed3f5eb53|2020-08-21|02:14:22|1597990462|gas_transport|57.15|0|fraud_Berge LLC|38.606929|-84.953547
060-04-6050|490aa23509df3c218743da0a8d4ddf5c|2020-07-25|08:52:22|1595681542|gas_transport|32.81|0|fraud_Kutch, Hermiston and Farrell|37.365345|-85.236452
