ssn|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
047-20-5764|b196162f4483fa9f1b58f6553fd40e7c|2020-08-09|03:16:47|1596957407|grocery_pos|17.57|1|fraud_Schamberger-O'Keefe|41.199481|-77.174468
047-20-5764|c989b8f6f1e487e6e826985eeb20325b|2020-08-09|03:08:47|1596956927|grocery_pos|18.92|1|fraud_Schultz, Simonis and Little|40.702006|-77.43696
047-20-5764|3d306d61c6382fc854dee0f098694f11|2020-08-09|00:46:17|1596948377|grocery_pos|374.54|1|fraud_Bauch-Raynor|40.541248|-76.940969
047-20-5764|a4cc077327bbc9a45fdb15db7cde48d4|2020-08-09|00:04:16|1596945856|grocery_pos|322.45|1|fraud_Kutch and Sons|40.577854|-77.290721
047-20-5764|b3313b78d352b412c57f4c81d114e974|2020-08-09|03:23:44|1596957824|gas_transport|337.92|1|fraud_Emard Inc|40.525769|-76.31075
047-20-5764|befcb8af5483b8ae858dee2b24c0b13f|2020-08-09|02:35:38|1596954938|gas_transport|333.75|1|fraud_Robel, Cummerata and Prosacco|39.86436|-76.526406
047-20-5764|e876a39214647d26a6502903f16158a1|2020-08-10|23:43:33|1597117413|shopping_pos|307.31|1|fraud_Baumbach, Strosin and Nicolas|40.233888|-77.488815
047-20-5764|82f0f355af5a2a8b84f71cc7017d2014|2020-08-10|23:13:53|1597115633|shopping_pos|691.36|1|fraud_Bins, Balistreri and Beatty|41.459645|-77.115908
047-20-5764|aec6014c966fc1a5c0f06b2ec63caa4c|2020-08-09|23:14:15|1597029255|grocery_pos|799.44|1|fraud_Heller, Gutmann and Zieme|40.959405|-76.486738
047-20-5764|49716a3a9d94f8656eeddc34924d4796|2020-08-10|23:59:29|1597118369|personal_care|774.13|1|fraud_Parker-Kunde|41.341666|-76.923237
047-20-5764|66bea0110060b8ed9fdc855cbd1f82fe|2020-08-09|22:26:58|1597026418|misc_net|6.21|1|fraud_Hayes, Marquardt and Dibbert|41.014553|-76.570446
047-20-5764|1b1cba53909e3539d46e793e85fe9351|2020-08-10|23:13:44|1597115624|kids_pets|50.31|1|fraud_Cartwright PLC|41.479847|-75.730743
047-20-5764|fc98cb5036ef5a88a2715e432dd01294|2020-06-17|01:26:47|1592371607|gas_transport|72.21|0|fraud_Prohaska-Murray|40.341537|-75.760485
047-20-5764|431b6307d31f21c54cef25407fb162ad|2021-09-05|03:34:22|1630827262|misc_net|64.38|0|fraud_Rohan, White and Aufderhar|40.74296|-76.176414
047-20-5764|d8c6d00dc50ca199ea5f30ccf9619d4b|2020-11-17|06:58:10|1605614290|grocery_pos|41.54|0|fraud_O'Keefe-Hudson|40.722544|-76.129763
047-20-5764|6998a9a13032f5a3762ffd3d1e6aa0aa|2020-09-20|06:04:28|1600596268|gas_transport|55.49|0|fraud_Kutch LLC|40.010574|-77.370416
