ssn|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
773-03-6579|e7618f6f5ae22a1d58cde5abf216a76b|2020-06-14|02:47:47|1592117267|grocery_pos|8.55|1|fraud_Lockman, West and Runte|38.57631|-81.246732
773-03-6579|770c096e0e168aae2cd000ef65b5590f|2020-06-14|00:52:59|1592110379|grocery_net|9.7|1|fraud_Cassin-Harvey|37.789711|-82.03813
773-03-6579|ccd4d4946de3ca4c35bebed8eec9f4e1|2020-06-14|00:14:28|1592108068|misc_net|256.23|1|fraud_Tillman, Fritsch and Schmitt|38.442113|-81.047921
773-03-6579|d4cf59dab1f7547ca65f2299d1514cac|2020-06-14|03:40:48|1592120448|gas_transport|882.16|1|fraud_Corwin-Collins|37.226193|-82.604357
773-03-6579|de562889c51618a9d015070d638175b2|2020-06-14|22:58:13|1592189893|shopping_net|687.91|1|fraud_Reichert, Huels and Hoppe|38.691225|-81.457875
773-03-6579|5b6cc49a677b8b8c6829c82a684f237b|2020-06-14|13:27:56|1592155676|misc_net|903.96|1|fraud_Greenfelder, Bartoletti and Davis|37.285917|-81.959882
773-03-6579|dd97f926da3fa8b0c162caafefe4fc18|2020-06-14|22:38:46|1592188726|misc_net|810.96|1|fraud_Parisian, Schiller and Altenwerth|37.719164|-81.323726
773-03-6579|11ea57d5f13a44928b18bfd6bb76084d|2020-06-14|16:10:13|1592165413|misc_net|848.96|1|fraud_Herman, Treutel and Dickens|38.324095|-82.245192
773-03-6579|1333c707969cd7c334adb2e70c485266|2020-06-14|22:21:42|1592187702|misc_net|775.14|1|fraud_Kuphal-Predovic|38.192838|-81.511369
773-03-6579|8491dc2f9e9ca2a5a7008a6fa773afd1|2020-06-14|23:50:21|1592193021|misc_net|1093.44|1|fraud_Dach-Nader|38.954564|-81.313232
773-03-6579|5d85b5f5185afe96704ca9ff013b6d8f|2020-03-29|01:34:14|1585460054|gas_transport|47.71|0|fraud_Bins-Rice|37.218251|-82.344081
773-03-6579|8505aaa481f31cb87575373d89fc7073|2020-04-05|01:17:08|1586063828|gas_transport|83.62|0|fraud_Cummings LLC|37.215689|-81.450344
773-03-6579|be9fce7e00251ccf3762f02c042610f9|2020-06-05|03:35:52|1591342552|gas_transport|67.14|0|fraud_Kutch LLC|37.35121|-81.474937
773-03-6579|875ec300d88ee3cdd86d75c6935cafeb|2020-06-11|08:16:09|1591877769|gas_transport|39.0|0|fraud_Lind, Huel and McClure|38.098081|-81.781842
773-03-6579|5d44744f27e1a92d0ce76ffa14382d90|2020-11-14|02:01:25|1605337285|grocery_net|65.39|0|fraud_Spinka Inc|38.884422|-80.670121
773-03-6579|53fde38fa7c2e930ac6285473bb6836b|2020-07-11|04:11:49|1594455109|gas_transport|65.59|0|fraud_Robel, Cummerata and Prosacco|37.85279|-81.587693
773-03-6579|4e323cd1be7321052df6af09d20af983|2020-02-08|05:51:09|1581159069|gas_transport|66.31|0|fraud_Christiansen, Goyette and Schamberger|38.724705|-81.747283
773-03-6579|9af5d857afcfb58d530270a169d73c2b|2021-02-26|07:37:53|1614343073|grocery_net|67.15|0|fraud_Murray Ltd|39.052005|-82.350166
773-03-6579|d0274ca9a4b5f1a0c48115a086e2fda5|2020-01-09|10:51:47|1578585107|gas_transport|93.81|0|fraud_Koss and Sons|38.674094|-82.446016
773-03-6579|cba60103f7ea18f3c43ec03469065e93|2020-10-02|10:30:31|1601649031|gas_transport|47.92|0|fraud_Cummerata-Jones|37.539975|-82.401312
773-03-6579|836c0cb105626cbdf1de9959ce11dce2|2020-01-06|09:04:01|1578319441|gas_transport|85.03|0|fraud_Mraz-Herzog|38.792569|-82.098664
773-03-6579|5ad1a80c046ef3752f63e1b60672a264|2021-04-25|11:20:25|1619364025|grocery_pos|64.71|0|fraud_Stracke-Lemke|38.833218|-81.847129
773-03-6579|f0a3716c7f5ef32733f0ff70acee7fa4|2020-09-19|03:26:52|1600500412|gas_transport|67.33|0|fraud_Heller-Langosh|37.451278|-82.419761
773-03-6579|6917737cfbeb32a279e5ee06885635cc|2020-08-06|07:35:41|1596713741|gas_transport|64.17|0|fraud_Schaefer, Maggio and Daugherty|38.939189|-80.866092
773-03-6579|10f9d74d0b8c27cd6245c25888ff7823|2021-03-15|01:31:53|1615786313|grocery_pos|71.52|0|fraud_Padberg-Welch|38.484623|-81.223956
773-03-6579|f25cc33ac8b48ca7cc82a256b186c7ad|2021-03-27|07:48:06|1616845686|grocery_pos|73.71|0|fraud_Koepp-Witting|38.680104|-81.298935
773-03-6579|934b9c6c6aa4584124772ec7c9563189|2020-12-26|05:53:22|1608980002|grocery_net|71.15|0|fraud_Swift, Bradtke and Marquardt|39.067834|-81.279112
773-03-6579|6c5a35e5bc38ddda7cbae5d11ecf5938|2020-07-18|07:13:49|1595070829|gas_transport|35.4|0|fraud_Streich, Hansen and Veum|37.952287|-80.870608
773-03-6579|1882a419a75d5baa29ead29d05dc85b7|2020-05-15|07:47:04|1589543224|gas_transport|79.4|0|fraud_Raynor, Reinger and Hagenes|38.8889|-82.436695
773-03-6579|0279135433bf19c2c028ce10ea8bd172|2020-11-08|07:05:41|1604837141|grocery_net|54.14|0|fraud_Bahringer-Larson|37.156265|-81.711199
773-03-6579|71e719178047997c0769eb91168cdffa|2021-02-28|01:18:04|1614493084|grocery_net|39.68|0|fraud_Trantow PLC|37.88013|-81.238643
773-03-6579|61c7421537a201634c3406a9242f0616|2021-03-19|11:25:03|1616167503|grocery_pos|48.85|0|fraud_McDermott-Weimann|38.234422|-80.703886
773-03-6579|f798f372b56d2697efa4dfd967e2b60a|2020-03-19|08:57:54|1584622674|gas_transport|51.32|0|fraud_Emard Inc|37.355256|-81.396062
773-03-6579|a9d50cc31560dc9ec2f8380940907238|2021-04-10|02:02:54|1618034574|grocery_pos|70.59|0|fraud_Rau and Sons|37.397257|-82.629591
773-03-6579|c62ca081eafa09d0f89563c1efee138d|2020-12-03|07:35:05|1606998905|grocery_net|60.33|0|fraud_Spinka-Welch|37.131281|-80.947201
773-03-6579|0dc121cf741052239cc3085014cdb122|2021-02-08|09:47:50|1612795670|grocery_net|79.56|0|fraud_Wuckert-Walter|38.143633|-82.234876
773-03-6579|4fce99d7e9b42a84b85100d73869b5b9|2020-01-11|02:34:59|1578728099|gas_transport|45.96|0|fraud_Connelly, Reichert and Fritsch|38.019626|-80.714378
773-03-6579|b28128ff1751746f90e693c467e2ea87|2020-02-16|00:18:39|1581830319|gas_transport|63.18|0|fraud_Kutch, Hermiston and Farrell|38.882498|-81.739496
773-03-6579|596234f10c2710e9c8a76c76778dfcf4|2020-05-28|10:19:25|1590675565|gas_transport|49.45|0|fraud_Christiansen, Goyette and Schamberger|37.919705|-80.89509
773-03-6579|b53a76959139d78c5c11c4881164d8b6|2020-05-22|08:20:08|1590150008|gas_transport|59.87|0|fraud_Kutch, Hermiston and Farrell|38.237714|-82.277773
